# Spherical Bessel functions via up and down recursion   Relative Difference
 16.2   -0.0538868   -0.0538868    0.0529615 5.15072e-16
 16.3   -0.0567482   -0.0567482    0.0335351 1.83413e-16
 16.4   -0.0592443   -0.0592443    0.0138947 2.92808e-16
 16.5   -0.0613623   -0.0613623  -0.00576421 0
 16.6   -0.0630915   -0.0630915   -0.0252471 1.09982e-16
 16.7   -0.0644233   -0.0644233   -0.0443624 1.07708e-16
 16.8   -0.0653516   -0.0653516   -0.0629232 0
 16.9   -0.0658727   -0.0658727   -0.0807493 0
 17   -0.0659853   -0.0659853   -0.0976685 1.05158e-16
 17.1   -0.0656904   -0.0656904    -0.113519 1.0563e-16
 17.2   -0.0649918   -0.0649918     -0.12815 0
 17.3   -0.0638955   -0.0638955    -0.141423 1.08597e-16
 17.4   -0.0624103   -0.0624103    -0.153216 0
 17.5   -0.0605472   -0.0605472     -0.16342 5.73015e-17
 17.6   -0.0583197   -0.0583197    -0.171943 1.1898e-16
 17.7   -0.0557437   -0.0557437     -0.17871 0
 17.8   -0.0528371   -0.0528371    -0.183663 1.31326e-16
 17.9   -0.0496201   -0.0496201    -0.186765 1.3984e-16
 18   -0.0461151   -0.0461151    -0.187995 7.52345e-17
 18.1   -0.0423461   -0.0423461     -0.18735 0
 18.2    -0.038339    -0.038339    -0.184848 9.0494e-17
 18.3   -0.0341211   -0.0341211    -0.180523 0
 18.4   -0.0297214   -0.0297214    -0.174428 0
 18.5   -0.0251698   -0.0251698    -0.166634 0
 18.6   -0.0204974   -0.0204974    -0.157225 8.46315e-17
 18.7    -0.015736    -0.015736    -0.146305 2.20479e-16
 18.8    -0.010918    -0.010918     -0.13399 5.56101e-16
 18.9  -0.00607635  -0.00607635    -0.120408 1.64155e-15
 19  -0.00124385  -0.00124385    -0.105701 2.10939e-14
 19.1   0.00354662   0.00354662   -0.0900216 3.72954e-15
 19.2   0.00826254   0.00826254    -0.073529 1.04975e-15
 19.3    0.0128719    0.0128719   -0.0563913 4.71688e-16
 19.4    0.0173436    0.0173436   -0.0387816 0
 19.5    0.0216473    0.0216473   -0.0208771 8.01357e-17
 19.6    0.0257541    0.0257541  -0.00285657 2.69428e-16
 19.7    0.0296365    0.0296365    0.0151006 0
 19.8    0.0332684    0.0332684    0.0328168 1.04286e-16
 19.9    0.0366259    0.0366259    0.0501174 9.47266e-17
 20    0.0396867    0.0396867    0.0668331 8.74209e-17
 20.1    0.0424309    0.0424309     0.082801 0
 20.2    0.0448409    0.0448409    0.0978664 1.54745e-16
 20.3    0.0469014    0.0469014     0.111884 0
 20.4    0.0485998    0.0485998     0.124721 2.14164e-16
 20.5     0.049926     0.049926     0.136255 0
 20.6    0.0508727    0.0508727     0.146377 1.36397e-16
 20.7    0.0514356    0.0514356     0.154995 6.74523e-17
 20.8    0.0516127    0.0516127     0.162031 3.36104e-16
 20.9    0.0514054    0.0514054     0.167421 0
 21    0.0508175    0.0508175      0.17112 0
 21.1    0.0498558    0.0498558       0.1731 0
 21.2    0.0485298    0.0485298     0.173349 2.14473e-16
 21.3    0.0468517    0.0468517     0.171873 1.48103e-16
 21.4    0.0448362    0.0448362     0.168694 7.73805e-17
 21.5    0.0425006    0.0425006     0.163852 8.16328e-17
 21.6    0.0398645    0.0398645     0.157403 1.74062e-16
 21.7    0.0369497    0.0369497     0.149417 1.87793e-16
 21.8    0.0337799    0.0337799     0.139982 5.13538e-16
 21.9    0.0303808    0.0303808     0.129198 1.14199e-15
 22    0.0267796    0.0267796     0.117178 1.04292e-14
 22.1    0.0230053    0.0230053     0.104046 4.52433e-16
 22.2    0.0190876    0.0190876    0.0899387 2.72647e-16
 22.3    0.0150576    0.0150576    0.0749998 2.59214e-15
